course_id,date,discipline,hippodrome,partants,numcourse,distance,prono1,prono2,prono3,prono4,prono5,prono6,prono7,prono8,a1,a2,a3,a4,a5,rapport,r_b1,r_b2,top3,top4,top3_1,top3_2,top4_1,top4_2,a1_imp,a2_imp,a1_inf9,a2_inf9,cplg_top3,cplg_top4,top3_1_top4,top3_2_top4,top3_3_top4,siprono1<9-A1<9,siprono2<9-A1<9,siprono3<9-A1<9,siprono1<9-A2<9,siprono2<9-A2<9,siprono3<9-A2<9,Siprono1>8-A1>8,siprono2>8-A1>8,siprono3>8-A1>8,siprono1>8-A2>8,siprono2>8-A2>8,siprono3>8-A2>8
08/09/23_Vincennes_C7,08/09/23,trot,Vincennes,15,C7,2850,5,15,1,13,4,6,10,7,5,15,7,3,14,1.8,1,1,"[5,15,1]","[13,4,6,10]",1,1,0,0,1,1,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
09/09/23_Vincennes_C4,09/09/23,trot,Vincennes,13,C4,2850,13,10,11,9,3,8,12,6,3,10,5,13,6,17.8,1,1,"[13,10,11]","[9,3,8,12]",0,1,1,0,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1
10/09/23_Longchamps_C4,10/09/23,galop,Longchamps,16,C4,1850,9,13,14,15,8,16,5,4,13,11,9,2,16,7.1,1,0,"[9,13,14]","[15,8,16,5]",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
11/09/23_Beaumont_C5,11/09/23,trot,Beaumont,16,C5,2550,6,5,14,15,4,3,7,13,6,3,14,15,12,3.4,1,1,"[6,5,14]","[15,4,3,7]",1,0,0,1,0,1,1,1,1,1,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0
12/09/23_Auteuil_C1,12/09/23,galop,Auteuil,16,C1,3600,5,8,4,6,13,12,7,9,4,9,7,8,5,7.6,1,1,"[5,8,4]","[6,13,12,7]",1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
13/09/23_Angers_C1,13/09/23,trot,Angers,16,C1,3100,8,2,10,1,3,4,5,6,8,10,13,1,5,1.7,1,1,"[8,2,10]","[1,3,4,5]",1,1,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
14/09/23_Fontainebleau_C5,14/09/23,galop,Fontainebleau,16,C5,1600,16,9,6,1,5,11,14,12,16,15,5,11,8,5.1,1,0,"[16,9,6]","[1,5,11,14]",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
15/09/23_Vincennes_C3,15/09/23,trot,Vincennes,16,C3,2100,3,4,5,13,7,9,6,1,7,6,5,16,1,8.3,1,1,"[3,4,5]","[13,7,9,6]",0,0,1,1,1,0,1,1,0,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
16/09/23_Chantilly_C3,16/09/23,galop,Chantilly,16,C3,1200,7,2,1,10,5,14,3,6,7,10,5,6,2,4.6,1,1,"[7,2,1]","[10,5,14,3]",1,0,0,1,1,0,1,0,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0
17/09/23_Vincennes_C4,17/09/23,trot,Vincennes,17,C4,2850,14,17,9,12,10,15,13,6,8,17,14,9,10,24.7,0,1,"[14,17,9]","[12,10,15,13]",0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
18/09/23_Compiegne_C1,18/09/23,galop,Compiegne,14,C1,2400,2,6,12,13,8,4,5,7,10,12,5,6,4,10.4,0,1,"[2,6,12]","[13,8,4,5]",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19/09/23_Vincennes_C4,19/09/23,trot,Vincennes,16,C4,2100,9,1,13,11,4,8,12,5,5,1,4,3,7,21.8,1,1,"[9,1,13]","[11,4,8,12]",0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
20/09/23_Fleurs_C1,20/09/23,trot,Fleurs,14,C1,2850,2,14,3,8,9,12,4,10,2,4,5,6,8,2.0,1,1,"[2,14,3]","[8,9,12,4]",1,0,0,1,0,0,1,1,1,1,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0
21/09/23_Vincennes_C1,21/09/23,trot,Vincennes,16,C1,2700,3,13,9,4,2,7,6,10,9,2,3,14,11,5.8,1,1,"[3,13,9]","[4,2,7,6]",1,0,0,1,1,0,0,1,1,1,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0
22/09/23_Vincennes_C3,22/09/23,trot,Vincennes,16,C3,2700,16,12,9,10,4,7,14,11,10,16,11,7,15,9.3,1,1,"[16,12,9]","[10,4,7,14]",0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1
23/09/23_Auteuil_C3,23/09/23,galop,Auteuil,14,C3,4400,7,3,6,8,9,1,13,2,7,1,13,2,8,4.1,1,1,"[7,3,6]","[8,9,1,13]",1,0,0,1,1,1,1,1,1,1,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0
24/09/23_Vincennes_C4,24/09/23,trot,Vincennes,16,C4,2850,8,6,16,2,13,15,7,9,16,7,8,6,13,7.3,1,1,"[8,6,16]","[2,13,15,7]",1,0,0,1,0,1,0,1,1,1,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0
25/09/23_LaCapelle_C4,25/09/23,trot,LaCapelle,15,C4,2750,5,13,1,4,10,7,12,3,5,1,4,3,10,6.8,1,1,"[5,13,1]","[4,10,7,12]",1,1,0,0,1,1,1,1,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
26/09/23_Compiegne_C1,26/09/23,galop,Compiegne,15,C1,3800,11,12,13,6,1,8,2,7,13,11,1,4,14,7.4,1,1,"[11,12,13]","[6,1,8,2]",1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
27/09/23_MontSaintMichel_C1,27/09/23,trot,MontSaintMichel,16,C1,2675,16,13,14,1,7,5,6,4,13,4,8,7,2,4.1,1,1,"[16,13,14]","[1,7,5,6]",1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
28/09/23_Chantilly_C1,28/09/23,galop,Chantilly,16,C1,1800,2,12,4,8,9,13,3,6,12,2,3,15,6,6.2,1,1,"[2,12,4]","[8,9,13,3]",1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
29/09/23_Vincennes_C3,29/09/23,trot,Vincennes,13,C3,2850,9,11,13,12,2,6,5,8,12,7,8,4,1,13.0,1,0,"[9,11,13]","[12,2,6,5]",0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
30/09/23_Longchamps_C4,30/09/23,galop,Longchamps,16,C4,2500,9,10,3,15,4,7,12,14,8,16,9,13,6,12.5,0,0,"[9,10,3]","[15,4,7,12]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
01/10/23_Longchamps_C4,01/10/23,galop,Longchamps,15,C4,2400,13,6,7,14,12,15,10,8,13,6,3,9,15,2.9,1,1,"[13,6,7]","[14,12,15,10]",1,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
02/10/23_Enghien_C1,02/10/23,trot,Enghien,16,C1,2150,16,6,9,12,2,15,1,5,12,16,15,8,13,15.5,1,1,"[16,6,9]","[12,2,15,1]",0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1
03/10/23_Auteuil_C1,03/10/23,galop,Auteuil,16,C1,3600,1,3,10,8,9,7,6,5,3,6,7,16,1,7.4,1,1,"[1,3,10]","[8,9,7,6]",1,0,0,1,1,0,1,1,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0
04/10/23_Le_Mans_C1,04/10/23,trot,Le_Mans,16,C1,2950,13,6,16,1,2,9,5,4,1,2,6,9,5,10.6,1,1,"[13,6,16]","[1,2,9,5]",0,0,1,1,1,0,1,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
05/10/23_SaintCloud_C1,05/10/23,galop,SaintCloud,16,C1,1400,10,9,4,16,1,14,3,11,10,8,1,15,16,3.8,1,0,"[10,9,4]","[16,1,14,3]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
06/10/23_Vincennes_C7,06/10/23,trot,Vincennes,16,C7,2700,11,10,12,8,6,16,9,3,10,13,6,16,11,4.2,1,0,"[11,10,12]","[8,6,16,9]",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
07/10/23_Caen_C3,07/10/23,trot,Caen,16,C3,2450,3,6,9,10,7,2,4,14,3,9,7,4,2,3.5,1,1,"[3,6,9]","[10,7,2,4]",1,1,0,0,1,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
08/10/23_Auteuil_C3,08/10/23,galop,Auteuil,16,C3,3700,1,13,6,7,16,11,4,12,13,4,10,12,1,4.0,1,1,"[1,13,6]","[7,16,11,4]",1,0,0,1,1,0,0,1,1,1,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0
09/10/23_Enghien_C1,09/10/23,trot,Enghien,16,C1,2875,11,15,10,2,5,1,14,8,13,11,14,7,8,16.3,0,1,"[11,15,10]","[2,5,1,14]",0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
10/10/23_SaintCloud_C1,10/10/23,galop,SaintCloud,16,C1,2400,3,11,1,9,5,2,6,14,14,5,11,6,3,11.6,1,1,"[3,11,1]","[9,5,2,6]",0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
11/10/23_Enghien_C1,11/10/23,trot,Enghien,16,C1,2875,14,9,12,4,6,10,7,16,3,15,10,12,6,24.6,0,0,"[14,9,12]","[4,6,10,7]",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12/10/23_Chantilly_C1,12/10/23,galop,Chantilly,16,C1,1200,12,1,2,15,16,7,3,8,3,16,9,2,7,9.9,1,1,"[12,1,2]","[15,16,7,3]",0,0,1,1,1,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
13/10/23_Vincennes_C3,13/10/23,trot,Vincennes,16,C3,2850,12,5,15,14,10,11,3,9,3,12,14,11,16,13.7,1,1,"[12,5,15]","[14,10,11,3]",0,1,1,0,1,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1
14/10/23_Auteuil_C4,14/10/23,galop,Auteuil,16,C4,3900,1,7,6,14,10,8,9,16,16,10,1,13,14,11.0,1,1,"[1,7,6]","[14,10,8,9]",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/10/23_Longchamps_C3,15/10/23,galop,Longchamps,15,C3,2000,13,1,6,9,3,8,12,7,5,1,7,6,8,27.4,0,1,"[13,1,6]","[9,3,8,12]",0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
16/10/23_Clairefontaine_C1,16/10/23,galop,Clairefontaine,16,C1,2400,8,3,6,1,4,9,2,12,9,5,6,1,14,13.6,1,0,"[8,3,6]","[1,4,9,2]",0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
17/10/23_Vincennes_C1,17/10/23,trot,Vincennes,16,C1,2700,12,7,3,9,10,11,15,2,3,12,11,15,6,8.9,1,1,"[12,7,3]","[9,10,11,15]",1,1,0,0,1,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
18/10/23_Reims_C1,18/10/23,trot,Reims,16,C1,2550,16,15,8,10,4,9,3,5,16,4,15,11,10,2.0,1,1,"[16,15,8]","[10,4,9,3]",1,0,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
19/10/23_Deauville_C1,19/10/23,galop,Deauville,16,C1,1900,4,7,10,5,6,9,3,15,3,7,4,15,14,13.1,1,1,"[4,7,10]","[5,6,9,3]",0,1,1,0,1,1,1,1,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0
20/10/23_Vincennes_C3,20/10/23,trot,Vincennes,16,C3,2850,16,12,13,6,4,8,7,2,16,4,12,7,14,1.8,1,1,"[16,12,13]","[6,4,8,7]",1,0,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0
21/10/23_Longchamps_C4,21/10/23,galop,Longchamps,16,C4,1600,1,4,5,2,3,12,6,8,1,2,10,7,4,5.3,1,1,"[1,4,5]","[2,3,12,6]",1,0,0,1,1,0,1,1,1,1,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0
22/10/23_SaintCloud_C4,22/10/23,galop,SaintCloud,16,C4,2500,11,3,8,2,7,12,15,6,6,4,3,13,9,22.2,1,0,"[11,3,8]","[2,7,12,15]",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
23/10/23_Marseille_C4,23/10/23,galop,Marseille,14,C4,2000,2,1,4,6,3,8,12,9,1,3,2,7,10,6.4,1,1,"[2,1,4]","[6,3,8,12]",1,0,0,1,1,1,1,1,1,1,0,2,0,1,1,1,1,1,1,0,0,0,0,0,0
24/10/23_Auteuil_C1,24/10/23,galop,Auteuil,16,C1,3600,6,9,1,3,14,4,12,2,10,4,6,9,3,32.8,0,1,"[6,9,1]","[3,14,4,12]",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
25/10/23_Toulouse_C1,25/10/23,trot,Toulouse,15,C1,2950,5,8,6,4,10,7,11,13,3,11,4,8,1,75.8,0,1,"[5,8,6]","[4,10,7,11]",0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
26/10/23_Chantilly_C1,26/10/23,galop,Chantilly,19,C1,1900,2,3,1,6,5,12,9,7,2,12,16,4,7,6.1,1,1,"[2,3,1]","[6,5,12,9]",1,0,0,1,0,0,1,0,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0
27/10/23_Vincennes_C13,27/10/23,trot,Vincennes,47,C13,2100,4,13,15,5,2,7,1,3,15,9,5,16,10,9.1,1,0,"[4,13,15]","[5,2,7,1]",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
28/10/23_Compiegne_C3,28/10/23,galop,Compiegne,18,C3,3600,13,8,4,1,10,3,7,9,13,7,16,6,10,5.8,1,1,"[13,8,4]","[1,10,3,7]",1,0,0,1,1,1,0,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0
29/10/23_Longchamps_C6,29/10/23,galop,Longchamps,16,C6,2800,4,7,1,10,13,8,9,6,13,16,15,7,1,9.8,1,0,"[4,7,1]","[10,13,8,9]",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/10/23_SaintCloud_C6,30/10/23,galop,SaintCloud,16,C6,2800,6,4,3,1,5,10,8,9,8,11,14,15,10,9.6,1,0,"[6,4,3]","[1,5,10,8]",0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
31/10/23_Chantilly_C4,31/10/23,galop,Chantilly,16,C4,1600,16,3,2,1,8,10,5,4,8,4,9,11,7,10.9,1,1,"[16,3,2]","[1,8,10,5]",0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
01/11/23_Laval_C3,01/11/23,trot,Laval,18,C3,2850,7,6,15,2,1,8,4,11,2,1,7,8,6,8.4,1,1,"[7,6,15]","[2,1,8,4]",0,0,1,1,0,1,1,1,0,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
02/11/23_Vincennes_C1,02/11/23,trot,Vincennes,14,C1,2700,12,9,8,6,11,3,14,7,11,6,7,14,5,14.1,1,1,"[12,9,8]","[6,11,3,14]",0,0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
03/11/23_Vincennes_C3,03/11/23,trot,Vincennes,13,C3,2100,5,9,7,8,1,6,3,2,11,13,12,6,7,122.2,0,0,"[5,9,7]","[8,1,6,3]",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
04/11/23_Deauville_C3,04/11/23,galop,Deauville,16,C3,1400,6,2,5,7,3,4,15,12,16,4,5,6,3,26.5,0,1,"[6,2,5]","[7,3,4,15]",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
05/11/23_Deauville_C4,05/11/23,galop,Deauville,16,C4,1900,1,5,6,13,11,10,4,12,4,16,1,11,14,9.9,1,0,"[1,5,6]","[13,11,10,4]",0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
06/11/23_Vincennes_C1,06/11/23,trot,Vincennes,16,C1,2100,7,8,3,1,6,13,2,4,7,3,9,16,4,3.1,1,1,"[7,8,3]","[1,6,13,2]",1,1,0,0,1,1,1,1,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
07/11/23_Fontainebleau_C3,07/11/23,galop,Fontainebleau,16,C3,1200,3,7,10,1,9,2,5,8,16,12,4,5,2,23.5,0,0,"[3,7,10]","[1,9,2,5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
08/11/23_Nantes_C2,08/11/23,trot,Nantes,14,C2,3000,12,13,10,8,11,7,3,5,10,12,11,8,4,7.4,1,1,"[12,13,10]","[8,11,7,3]",1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
09/11/23_Vincennes_C1,09/11/23,trot,Vincennes,14,C1,2700,9,10,11,5,4,3,13,14,9,3,12,5,6,3.8,1,1,"[9,10,11]","[5,4,3,13]",1,0,0,1,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0
10/11/23_Vincennes_C3,10/11/23,trot,Vincennes,15,C3,2700,8,12,14,10,2,7,15,9,8,13,10,15,4,2.9,1,0,"[8,12,14]","[10,2,7,15]",1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
11/11/23_Toulouse_C3,11/11/23,galop,Toulouse,16,C3,2400,2,12,1,9,3,7,10,5,12,9,2,5,15,4.7,1,1,"[2,12,1]","[9,3,7,10]",1,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0
12/11/23_Auteuil_C5,12/11/23,galop,Auteuil,16,C5,4300,4,2,11,5,15,8,10,1,1,9,10,8,4,20.0,1,0,"[4,2,11]","[5,15,8,10]",0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
13/11/23_Vincennes_C1,13/11/23,trot,Vincennes,16,C1,2700,5,12,10,7,3,6,15,16,5,3,4,8,6,3.4,1,1,"[5,12,10]","[7,3,6,15]",1,0,0,1,1,1,1,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
14/11/23_Chantilly_C4,14/11/23,galop,Chantilly,16,C4,1900,13,9,7,11,12,14,1,2,9,13,6,11,5,5.4,1,1,"[13,9,7]","[11,12,14,1]",1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
15/11/23_Bordeaux_C2,15/11/23,trot,Bordeaux,15,C2,2650,15,4,14,8,11,5,2,7,4,11,15,3,13,3.7,1,1,"[15,4,14]","[8,11,5,2]",1,0,0,1,0,1,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1
16/11/23_Deauville_C1,16/11/23,galop,Deauville,16,C1,2500,6,4,16,2,11,13,9,10,6,16,2,1,11,6.1,1,1,"[6,4,16]","[2,11,13,9]",1,1,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
17/11/23_Vincennes_C3,17/11/23,trot,Vincennes,15,C3,2100,6,4,9,1,11,8,7,14,9,1,6,3,11,4.6,1,1,"[6,4,9]","[1,11,8,7]",1,0,0,1,1,1,0,1,1,1,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0
18/11/23_Auteuil_C6,18/11/23,galop,Auteuil,14,C6,3900,3,5,7,10,9,11,6,2,10,5,13,6,11,9.0,1,1,"[3,5,7]","[10,9,11,6]",0,1,1,0,0,1,0,1,1,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0
19/11/23_Vincennes_C4,19/11/23,trot,Vincennes,18,C4,2700,7,8,17,4,10,5,18,1,9,18,7,17,11,30.2,0,1,"[7,8,17]","[4,10,5,18]",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20/11/23_Vincennes_C1,20/11/23,trot,Vincennes,15,C1,2700,6,14,4,1,9,13,8,12,6,14,12,4,15,4.1,1,1,"[6,14,4]","[1,9,13,8]",1,1,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
21/11/23_Chantilly_C4,21/11/23,galop,Chantilly,16,C4,1600,10,4,7,1,11,9,15,3,11,10,15,1,4,10.3,1,1,"[10,4,7]","[1,11,9,15]",0,1,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22/11/23_Mauquenchy_C1,22/11/23,trot,Mauquenchy,16,C1,2850,11,4,9,7,5,14,2,3,14,11,9,5,4,14.5,1,1,"[11,4,9]","[7,5,14,2]",0,1,1,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1
23/11/23_Vincennes_C1,23/11/23,trot,Vincennes,58,C1,2850,1,8,15,14,7,13,3,6,3,7,8,6,10,9.4,1,1,"[1,8,15]","[14,7,13,3]",0,0,1,1,1,1,1,1,0,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
24/11/23_Vincennes_C3,24/11/23,trot,Vincennes,13,C3,2100,5,6,7,12,8,13,10,1,6,13,5,2,10,5.0,1,1,"[5,6,7]","[12,8,13,10]",1,0,0,1,0,1,1,0,1,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0
25/11/23_Vincennes_C3,25/11/23,trot,Vincennes,14,C3,2700,14,9,5,10,12,7,3,4,5,3,9,10,14,7.1,1,1,"[14,9,5]","[10,12,7,3]",1,0,0,1,1,1,1,1,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0
26/11/23_Auteuil_C6,26/11/23,galop,Auteuil,14,C6,3600,5,10,6,1,4,3,2,9,5,3,10,1,4,5.8,1,1,"[5,10,6]","[1,4,3,2]",1,0,0,1,1,1,1,1,1,1,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0
27/11/23_Vincennes_C1,27/11/23,trot,Vincennes,16,C1,2700,10,8,14,5,4,1,13,16,5,10,1,14,9,14.4,1,1,"[10,8,14]","[5,4,1,13]",0,1,1,0,1,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1
28/11/23_Deauville_C1,28/11/23,galop,Deauville,16,C1,1900,10,14,7,1,12,4,5,3,3,9,10,7,12,7.9,1,0,"[10,14,7]","[1,12,4,5]",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
29/11/23_Deauville_C1,29/11/23,galop,Deauville,16,C1,1900,10,14,7,1,12,4,5,3,1,15,2,4,10,7.4,1,0,"[10,14,7]","[1,12,4,5]",0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
30/11/23_Vincennes_C1,30/11/23,trot,Vincennes,16,C1,2100,10,8,11,14,5,4,1,13,14,9,16,10,4,14.0,1,0,"[10,8,11]","[14,5,4,1]",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
01/12/23_Vincennes_C3,01/12/23,trot,Vincennes,16,C3,2100,4,5,14,9,10,8,7,3,6,3,13,2,4,13.5,0,1,"[4,5,14]","[9,10,8,7]",0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
02/12/23_Vincennes_C4,02/12/23,trot,Vincennes,15,C4,2850,6,11,7,5,13,2,10,12,12,11,9,7,4,19.1,1,1,"[6,11,7]","[5,13,2,10]",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
03/12/23_Vincennes_C4,03/12/23,trot,Vincennes,13,C4,2850,4,11,13,10,5,12,6,9,10,6,11,13,2,6.9,1,1,"[4,11,13]","[10,5,12,6]",0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
04/12/23_Vincennes_C1,04/12/23,trot,Vincennes,16,C1,2100,7,12,2,16,3,5,1,10,16,12,9,5,16,6.7,1,1,"[7,12,2]","[16,3,5,1]",0,1,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0
05/12/23_Deauville_C1,05/12/23,galop,Deauville,16,C1,2500,8,6,1,4,3,12,9,5,7,1,4,6,3,28.3,0,1,"[8,6,1]","[4,3,12,9]",0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
06/12/23_Vincennes_C1,06/12/23,trot,Vincennes,16,C1,2100,8,3,4,2,9,13,16,12,8,2,4,16,9,7.9,1,1,"[8,3,4]","[2,9,13,16]",1,0,0,1,0,0,1,1,1,1,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0
07/12/23_Vincennes_C1,07/12/23,trot,Vincennes,15,C1,2100,1,5,14,7,6,11,3,15,7,5,14,11,1,19.9,1,1,"[1,5,14]","[7,6,11,3]",0,1,1,0,1,1,1,1,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0
08/12/23_Vincennes_C3,08/12/23,trot,Vincennes,14,C3,2700,7,5,14,12,9,13,8,10,9,2,7,1,13,8.1,1,0,"[7,5,14]","[12,9,13,8]",0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
09/12/23_Vincennes_C3,09/12/23,trot,Vincennes,18,C3,2700,17,16,12,15,18,13,3,7,17,18,16,10,9,1.5,1,1,"[17,16,12]","[15,18,13,3]",1,0,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1
10/12/23_Vincennes_C4,10/12/23,trot,Vincennes,18,C4,2850,12,14,7,6,5,15,8,4,12,7,11,14,15,3.0,1,1,"[12,14,7]","[6,5,15,8]",1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11/12/23_Cagnes_C4,11/12/23,galop,Cagnes,14,C4,4200,1,3,6,7,11,2,9,5,9,11,14,6,2,16.6,1,1,"[1,3,6]","[7,11,2,9]",0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/23_Chantilly_C4,12/12/23,galop,Chantilly,16,C4,1600,3,16,4,5,7,9,6,15,9,3,16,14,10,8.9,1,1,"[3,16,4]","[5,7,9,6]",0,1,1,0,1,1,0,1,1,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0
13/12/23_Vincennes_C1,13/12/23,trot,Vincennes,16,C1,2100,3,4,5,12,8,1,16,10,9,5,8,16,1,17.4,0,1,"[3,4,5]","[12,8,1,16]",0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
